Fiscal Year,County,Region,Confirmed Victims,Victims
2021,Travis,7-Austin,Not Confirmed,6008
2021,Travis,7-Austin,Confirmed Victim,1988
2021,Washington,7-Austin,Not Confirmed,196
2021,Washington,7-Austin,Confirmed Victim,90
2021,Williamson,7-Austin,Not Confirmed,3236
2021,Williamson,7-Austin,Confirmed Victim,707
2021,Atascosa,8-San Antonio,Not Confirmed,589
2021,Atascosa,8-San Antonio,Confirmed Victim,228
2021,Bandera,8-San Antonio,Not Confirmed,107
2021,Bandera,8-San Antonio,Confirmed Victim,53
2021,Bexar,8-San Antonio,Not Confirmed,15540
2021,Bexar,8-San Antonio,Confirmed Victim,5641
2021,Calhoun,8-San Antonio,Not Confirmed,141
2021,Calhoun,8-San Antonio,Confirmed Victim,54
2021,Comal,8-San Antonio,Not Confirmed,953
2021,Comal,8-San Antonio,Confirmed Victim,391
2021,DeWitt,8-San Antonio,Not Confirmed,154
2021,DeWitt,8-San Antonio,Confirmed Victim,32
2021,Dimmit,8-San Antonio,Not Confirmed,96
2021,Dimmit,8-San Antonio,Confirmed Victim,46
2021,Edwards,8-San Antonio,Not Confirmed,14
2021,Edwards,8-San Antonio,Confirmed Victim,7
2021,Frio,8-San Antonio,Not Confirmed,218
2021,Frio,8-San Antonio,Confirmed Victim,79
2021,Gillespie,8-San Antonio,Not Confirmed,121
2021,Gillespie,8-San Antonio,Confirmed Victim,52
2021,Goliad,8-San Antonio,Not Confirmed,61
2021,Goliad,8-San Antonio,Confirmed Victim,18
2021,Gonzales,8-San Antonio,Not Confirmed,203
2021,Gonzales,8-San Antonio,Confirmed Victim,40
2021,Guadalupe,8-San Antonio,Not Confirmed,1243
2021,Guadalupe,8-San Antonio,Confirmed Victim,268
2021,Jackson,8-San Antonio,Not Confirmed,106
2021,Jackson,8-San Antonio,Confirmed Victim,66
2021,Karnes,8-San Antonio,Not Confirmed,84
2021,Karnes,8-San Antonio,Confirmed Victim,47
2021,Kendall,8-San Antonio,Not Confirmed,191
2021,Kendall,8-San Antonio,Confirmed Victim,59
2021,Kerr,8-San Antonio,Not Confirmed,364
2021,Kerr,8-San Antonio,Confirmed Victim,165
2021,Kinney,8-San Antonio,Not Confirmed,16
2021,Kinney,8-San Antonio,Confirmed Victim,7
2021,La Salle,8-San Antonio,Not Confirmed,80
2021,La Salle,8-San Antonio,Confirmed Victim,22
2021,Lavaca,8-San Antonio,Not Confirmed,113
2021,Lavaca,8-San Antonio,Confirmed Victim,34
2021,Maverick,8-San Antonio,Not Confirmed,229
2021,Maverick,8-San Antonio,Confirmed Victim,104
2021,Medina,8-San Antonio,Not Confirmed,407
2021,Medina,8-San Antonio,Confirmed Victim,171
2021,Real,8-San Antonio,Not Confirmed,39
2021,Real,8-San Antonio,Confirmed Victim,8
2021,Uvalde,8-San Antonio,Not Confirmed,287
2021,Uvalde,8-San Antonio,Confirmed Victim,118
2021,Val Verde,8-San Antonio,Not Confirmed,247
2021,Val Verde,8-San Antonio,Confirmed Victim,115
2021,Victoria,8-San Antonio,Not Confirmed,712
2021,Victoria,8-San Antonio,Confirmed Victim,273
2021,Wilson,8-San Antonio,Not Confirmed,324
2021,Wilson,8-San Antonio,Confirmed Victim,112
2021,Zavala,8-San Antonio,Not Confirmed,169
2021,Zavala,8-San Antonio,Confirmed Victim,59
2021,Andrews,9-Midland,Not Confirmed,165
2021,Andrews,9-Midland,Confirmed Victim,46
2021,Borden,9-Midland,Not Confirmed,3
2021,Borden,9-Midland,Confirmed Victim,7
2021,Coke,9-Midland,Not Confirmed,20
2021,Coke,9-Midland,Confirmed Victim,4
2021,Concho,9-Midland,Not Confirmed,35
2021,Concho,9-Midland,Confirmed Victim,4
2021,Crane,9-Midland,Not Confirmed,27
2021,Crane,9-Midland,Confirmed Victim,7
2021,Crockett,9-Midland,Not Confirmed,37
2021,Crockett,9-Midland,Confirmed Victim,7
2021,Dawson,9-Midland,Not Confirmed,138
2021,Dawson,9-Midland,Confirmed Victim,38
2021,Ector,9-Midland,Not Confirmed,1614
2021,Ector,9-Midland,Confirmed Victim,375
2021,Gaines,9-Midland,Not Confirmed,143
2021,Gaines,9-Midland,Confirmed Victim,38
2021,Glasscock,9-Midland,Not Confirmed,6
2021,Howard,9-Midland,Not Confirmed,394
2021,Howard,9-Midland,Confirmed Victim,122
2021,Irion,9-Midland,Not Confirmed,10
2021,Kimble,9-Midland,Not Confirmed,60
2021,Kimble,9-Midland,Confirmed Victim,16
2021,Loving,9-Midland,Not Confirmed,4
2021,Martin,9-Midland,Not Confirmed,31
2021,Martin,9-Midland,Confirmed Victim,17
2021,Mason,9-Midland,Not Confirmed,20
2021,Mason,9-Midland,Confirmed Victim,8
2021,McCulloch,9-Midland,Not Confirmed,118
2021,McCulloch,9-Midland,Confirmed Victim,27
2021,Menard,9-Midland,Not Confirmed,14
2021,Menard,9-Midland,Confirmed Victim,3
2021,Midland,9-Midland,Not Confirmed,1199
2021,Midland,9-Midland,Confirmed Victim,304
2021,Pecos,9-Midland,Not Confirmed,118
2021,Pecos,9-Midland,Confirmed Victim,43
2021,Reagan,9-Midland,Not Confirmed,27
2021,Reagan,9-Midland,Confirmed Victim,5
2021,Reeves,9-Midland,Not Confirmed,104
2021,Reeves,9-Midland,Confirmed Victim,25
2021,Schleicher,9-Midland,Not Confirmed,20
2021,Schleicher,9-Midland,Confirmed Victim,13
2021,Sterling,9-Midland,Not Confirmed,7
2021,Sterling,9-Midland,Confirmed Victim,4
2021,Sutton,9-Midland,Not Confirmed,49
2021,Sutton,9-Midland,Confirmed Victim,12
2021,Terrell,9-Midland,Not Confirmed,9
2021,Tom Green,9-Midland,Not Confirmed,1097
2021,Tom Green,9-Midland,Confirmed Victim,392
2021,Upton,9-Midland,Not Confirmed,26
2021,Upton,9-Midland,Confirmed Victim,11
2021,Ward,9-Midland,Not Confirmed,88
2021,Ward,9-Midland,Confirmed Victim,60
2021,Winkler,9-Midland,Not Confirmed,73
2021,Winkler,9-Midland,Confirmed Victim,17
2021,Brewster,10-El Paso,Not Confirmed,77
2021,Brewster,10-El Paso,Confirmed Victim,18
2021,Culberson,10-El Paso,Not Confirmed,13
2021,Culberson,10-El Paso,Confirmed Victim,10
2021,El Paso,10-El Paso,Not Confirmed,4947
2021,El Paso,10-El Paso,Confirmed Victim,1681
2021,Hudspeth,10-El Paso,Not Confirmed,34
2021,Hudspeth,10-El Paso,Confirmed Victim,16
2021,Jeff Davis,10-El Paso,Not Confirmed,14
2021,Presidio,10-El Paso,Not Confirmed,24
2021,Presidio,10-El Paso,Confirmed Victim,14
2021,Aransas,11-Edinburg,Not Confirmed,283
2021,Aransas,11-Edinburg,Confirmed Victim,79
2021,Bee,11-Edinburg,Not Confirmed,299
2021,Bee,11-Edinburg,Confirmed Victim,134
2021,Brooks,11-Edinburg,Not Confirmed,73
2021,Brooks,11-Edinburg,Confirmed Victim,55
2021,Cameron,11-Edinburg,Not Confirmed,3078
2021,Cameron,11-Edinburg,Confirmed Victim,1195
2021,Duval,11-Edinburg,Not Confirmed,108
2021,Duval,11-Edinburg,Confirmed Victim,53
2021,Hidalgo,11-Edinburg,Not Confirmed,6244
2021,Hidalgo,11-Edinburg,Confirmed Victim,1881
2021,Jim Hogg,11-Edinburg,Not Confirmed,78
2021,Jim Hogg,11-Edinburg,Confirmed Victim,18
2021,Jim Wells,11-Edinburg,Not Confirmed,451
2021,Jim Wells,11-Edinburg,Confirmed Victim,189
2021,Kenedy,11-Edinburg,Not Confirmed,3
2021,Kleberg,11-Edinburg,Not Confirmed,343
2021,Kleberg,11-Edinburg,Confirmed Victim,115
2021,Live Oak,11-Edinburg,Not Confirmed,111
2021,Live Oak,11-Edinburg,Confirmed Victim,27
2021,McMullen,11-Edinburg,Not Confirmed,5
2021,Nueces,11-Edinburg,Not Confirmed,3029
2021,Nueces,11-Edinburg,Confirmed Victim,1000
2021,Refugio,11-Edinburg,Not Confirmed,65
2021,Refugio,11-Edinburg,Confirmed Victim,18
2021,San Patricio,11-Edinburg,Not Confirmed,710
2021,San Patricio,11-Edinburg,Confirmed Victim,227
2021,Starr,11-Edinburg,Not Confirmed,394
2021,Starr,11-Edinburg,Confirmed Victim,139
2021,Webb,11-Edinburg,Not Confirmed,1639
2021,Webb,11-Edinburg,Confirmed Victim,534
2021,Willacy,11-Edinburg,Not Confirmed,273
2021,Willacy,11-Edinburg,Confirmed Victim,125
2021,Zapata,11-Edinburg,Not Confirmed,93
2021,Zapata,11-Edinburg,Confirmed Victim,45
2021,Out of State,Out of State,Not Confirmed,36
2021,Out of State,Out of State,Confirmed Victim,9
2020,Armstrong,1-Lubbock,Not Confirmed,7
2020,Bailey,1-Lubbock,Not Confirmed,48
2020,Bailey,1-Lubbock,Confirmed Victim,24
2020,Briscoe,1-Lubbock,Not Confirmed,7
2020,Briscoe,1-Lubbock,Confirmed Victim,2
2020,Carson,1-Lubbock,Not Confirmed,26
2020,Carson,1-Lubbock,Confirmed Victim,22
2020,Castro,1-Lubbock,Not Confirmed,39
2020,Castro,1-Lubbock,Confirmed Victim,16
2020,Childress,1-Lubbock,Not Confirmed,54
2020,Childress,1-Lubbock,Confirmed Victim,26
2020,Cochran,1-Lubbock,Not Confirmed,12
2020,Cochran,1-Lubbock,Confirmed Victim,4
2020,Collingsworth,1-Lubbock,Not Confirmed,9
2020,Collingsworth,1-Lubbock,Confirmed Victim,10
2020,Crosby,1-Lubbock,Not Confirmed,62
2020,Crosby,1-Lubbock,Confirmed Victim,15
2020,Dallam,1-Lubbock,Not Confirmed,62
2020,Dallam,1-Lubbock,Confirmed Victim,35
2020,Deaf Smith,1-Lubbock,Not Confirmed,148
2020,Deaf Smith,1-Lubbock,Confirmed Victim,64
2020,Dickens,1-Lubbock,Not Confirmed,14
2020,Dickens,1-Lubbock,Confirmed Victim,4
2020,Donley,1-Lubbock,Not Confirmed,29
2020,Donley,1-Lubbock,Confirmed Victim,14
2020,Floyd,1-Lubbock,Not Confirmed,31
2020,Floyd,1-Lubbock,Confirmed Victim,11
2020,Garza,1-Lubbock,Not Confirmed,38
2020,Garza,1-Lubbock,Confirmed Victim,13
2020,Gray,1-Lubbock,Not Confirmed,255
2020,Gray,1-Lubbock,Confirmed Victim,71
2020,Hale,1-Lubbock,Not Confirmed,284
2020,Hale,1-Lubbock,Confirmed Victim,114
2020,Hall,1-Lubbock,Not Confirmed,30
2020,Hall,1-Lubbock,Confirmed Victim,7
2020,Hansford,1-Lubbock,Not Confirmed,10
2020,Hansford,1-Lubbock,Confirmed Victim,2
2020,Hartley,1-Lubbock,Not Confirmed,16
2020,Hartley,1-Lubbock,Confirmed Victim,8
2020,Hemphill,1-Lubbock,Not Confirmed,8
2020,Hemphill,1-Lubbock,Confirmed Victim,2
2020,Hockley,1-Lubbock,Not Confirmed,250
2020,Hockley,1-Lubbock,Confirmed Victim,95
2020,Hutchinson,1-Lubbock,Not Confirmed,205
2020,Hutchinson,1-Lubbock,Confirmed Victim,81
2020,King,1-Lubbock,Not Confirmed,1
2020,Lamb,1-Lubbock,Not Confirmed,111
2020,Lamb,1-Lubbock,Confirmed Victim,49
2020,Lipscomb,1-Lubbock,Not Confirmed,20
2020,Lipscomb,1-Lubbock,Confirmed Victim,4
2020,Lubbock,1-Lubbock,Not Confirmed,2680
2020,Lubbock,1-Lubbock,Confirmed Victim,962
2020,Lynn,1-Lubbock,Not Confirmed,43
2020,Lynn,1-Lubbock,Confirmed Victim,5
2020,Moore,1-Lubbock,Not Confirmed,192
2020,Moore,1-Lubbock,Confirmed Victim,53
2020,Motley,1-Lubbock,Not Confirmed,8
2020,Ochiltree,1-Lubbock,Not Confirmed,50
2020,Ochiltree,1-Lubbock,Confirmed Victim,29
2020,Oldham,1-Lubbock,Not Confirmed,8
2020,Oldham,1-Lubbock,Confirmed Victim,3
2020,Parmer,1-Lubbock,Not Confirmed,42
2020,Parmer,1-Lubbock,Confirmed Victim,25
2020,Potter,1-Lubbock,Not Confirmed,1714
2020,Potter,1-Lubbock,Confirmed Victim,678
2020,Randall,1-Lubbock,Not Confirmed,1053
2020,Randall,1-Lubbock,Confirmed Victim,396
2020,Sherman,1-Lubbock,Not Confirmed,9
2020,Sherman,1-Lubbock,Confirmed Victim,11
2020,Swisher,1-Lubbock,Not Confirmed,60
2020,Swisher,1-Lubbock,Confirmed Victim,15
2020,Terry,1-Lubbock,Not Confirmed,122
2020,Terry,1-Lubbock,Confirmed Victim,56
2020,Wheeler,1-Lubbock,Not Confirmed,39
2020,Wheeler,1-Lubbock,Confirmed Victim,10
2020,Yoakum,1-Lubbock,Not Confirmed,42
2020,Yoakum,1-Lubbock,Confirmed Victim,10
2020,Archer,2-Abilene,Not Confirmed,59
2020,Archer,2-Abilene,Confirmed Victim,17
2020,Baylor,2-Abilene,Not Confirmed,47
2020,Baylor,2-Abilene,Confirmed Victim,20
2020,Brown,2-Abilene,Not Confirmed,336
2020,Brown,2-Abilene,Confirmed Victim,293
2020,Callahan,2-Abilene,Not Confirmed,129
2020,Callahan,2-Abilene,Confirmed Victim,45
2020,Clay,2-Abilene,Not Confirmed,64
2020,Clay,2-Abilene,Confirmed Victim,25
2020,Coleman,2-Abilene,Not Confirmed,84
2020,Coleman,2-Abilene,Confirmed Victim,54
2020,Comanche,2-Abilene,Not Confirmed,133
2020,Comanche,2-Abilene,Confirmed Victim,30
2020,Cottle,2-Abilene,Not Confirmed,14
2020,Cottle,2-Abilene,Confirmed Victim,3
2020,Eastland,2-Abilene,Not Confirmed,146
2020,Eastland,2-Abilene,Confirmed Victim,56
2020,Fisher,2-Abilene,Not Confirmed,21
2020,Fisher,2-Abilene,Confirmed Victim,23
2020,Foard,2-Abilene,Not Confirmed,11
2020,Foard,2-Abilene,Confirmed Victim,3
2020,Hardeman,2-Abilene,Not Confirmed,30
2020,Hardeman,2-Abilene,Confirmed Victim,9
2020,Haskell,2-Abilene,Not Confirmed,38
2020,Haskell,2-Abilene,Confirmed Victim,16
2020,Jack,2-Abilene,Not Confirmed,77
2020,Jack,2-Abilene,Confirmed Victim,36
2020,Jones,2-Abilene,Not Confirmed,145
2020,Jones,2-Abilene,Confirmed Victim,63
2020,Kent,2-Abilene,Not Confirmed,4
2020,Knox,2-Abilene,Not Confirmed,30
2020,Knox,2-Abilene,Confirmed Victim,12
2020,Mitchell,2-Abilene,Not Confirmed,92
2020,Mitchell,2-Abilene,Confirmed Victim,64
2020,Montague,2-Abilene,Not Confirmed,143
2020,Montague,2-Abilene,Confirmed Victim,115
2020,Nolan,2-Abilene,Not Confirmed,213
2020,Nolan,2-Abilene,Confirmed Victim,107
2020,Runnels,2-Abilene,Not Confirmed,100
2020,Runnels,2-Abilene,Confirmed Victim,34
2020,Scurry,2-Abilene,Not Confirmed,154
2020,Scurry,2-Abilene,Confirmed Victim,77
2020,Shackelford,2-Abilene,Not Confirmed,23
2020,Shackelford,2-Abilene,Confirmed Victim,3
2020,Stephens,2-Abilene,Not Confirmed,79
2020,Stephens,2-Abilene,Confirmed Victim,27
2020,Stonewall,2-Abilene,Not Confirmed,8
2020,Stonewall,2-Abilene,Confirmed Victim,8
2020,Taylor,2-Abilene,Not Confirmed,1683
2020,Taylor,2-Abilene,Confirmed Victim,943
2020,Throckmorton,2-Abilene,Not Confirmed,12
2020,Throckmorton,2-Abilene,Confirmed Victim,8
2020,Wichita,2-Abilene,Not Confirmed,1598
2020,Wichita,2-Abilene,Confirmed Victim,526
2020,Wilbarger,2-Abilene,Not Confirmed,164
2020,Wilbarger,2-Abilene,Confirmed Victim,53
2020,Young,2-Abilene,Not Confirmed,162
2020,Young,2-Abilene,Confirmed Victim,62
2020,Collin,3-Arlington,Not Confirmed,3618
2020,Collin,3-Arlington,Confirmed Victim,1149
2020,Cooke,3-Arlington,Not Confirmed,350
2020,Cooke,3-Arlington,Confirmed Victim,210
2020,Dallas,3-Arlington,Not Confirmed,14307
2020,Dallas,3-Arlington,Confirmed Victim,7145
2020,Denton,3-Arlington,Not Confirmed,3567
2020,Denton,3-Arlington,Confirmed Victim,1568
2020,Ellis,3-Arlington,Not Confirmed,899
2020,Ellis,3-Arlington,Confirmed Victim,336
2020,Erath,3-Arlington,Not Confirmed,208
2020,Erath,3-Arlington,Confirmed Victim,179
2020,Fannin,3-Arlington,Not Confirmed,315
2020,Fannin,3-Arlington,Confirmed Victim,117
2020,Grayson,3-Arlington,Not Confirmed,1259
2020,Grayson,3-Arlington,Confirmed Victim,464
2020,Hood,3-Arlington,Not Confirmed,508
2020,Hood,3-Arlington,Confirmed Victim,211
2020,Hunt,3-Arlington,Not Confirmed,719
2020,Hunt,3-Arlington,Confirmed Victim,316
2020,Johnson,3-Arlington,Not Confirmed,1254
2020,Johnson,3-Arlington,Confirmed Victim,535
2020,Kaufman,3-Arlington,Not Confirmed,878
2020,Kaufman,3-Arlington,Confirmed Victim,378
2020,Navarro,3-Arlington,Not Confirmed,399
2020,Navarro,3-Arlington,Confirmed Victim,135
2020,Palo Pinto,3-Arlington,Not Confirmed,314
2020,Palo Pinto,3-Arlington,Confirmed Victim,201
2020,Parker,3-Arlington,Not Confirmed,767
2020,Parker,3-Arlington,Confirmed Victim,464
2020,Rockwall,3-Arlington,Not Confirmed,442
2020,Rockwall,3-Arlington,Confirmed Victim,220
2020,Somervell,3-Arlington,Not Confirmed,64
2020,Somervell,3-Arlington,Confirmed Victim,29
2020,Tarrant,3-Arlington,Not Confirmed,13053
2020,Tarrant,3-Arlington,Confirmed Victim,6203
2020,Wise,3-Arlington,Not Confirmed,487
2020,Wise,3-Arlington,Confirmed Victim,217
2020,Anderson,4-Tyler,Not Confirmed,358
2020,Anderson,4-Tyler,Confirmed Victim,183
2020,Bowie,4-Tyler,Not Confirmed,723
2020,Bowie,4-Tyler,Confirmed Victim,233
2020,Camp,4-Tyler,Not Confirmed,88
2020,Camp,4-Tyler,Confirmed Victim,39
2020,Cass,4-Tyler,Not Confirmed,257
2020,Cass,4-Tyler,Confirmed Victim,106
2020,Cherokee,4-Tyler,Not Confirmed,508
2020,Cherokee,4-Tyler,Confirmed Victim,244
2020,Delta,4-Tyler,Not Confirmed,39
2020,Delta,4-Tyler,Confirmed Victim,16
2020,Franklin,4-Tyler,Not Confirmed,69
2020,Franklin,4-Tyler,Confirmed Victim,35
2020,Gregg,4-Tyler,Not Confirmed,991
2020,Gregg,4-Tyler,Confirmed Victim,484
2020,Harrison,4-Tyler,Not Confirmed,415
2020,Harrison,4-Tyler,Confirmed Victim,199
2020,Henderson,4-Tyler,Not Confirmed,576
2020,Henderson,4-Tyler,Confirmed Victim,310
2020,Hopkins,4-Tyler,Not Confirmed,273
2020,Hopkins,4-Tyler,Confirmed Victim,102
2020,Lamar,4-Tyler,Not Confirmed,471
2020,Lamar,4-Tyler,Confirmed Victim,217
2020,Marion,4-Tyler,Not Confirmed,81
2020,Marion,4-Tyler,Confirmed Victim,46
2020,Morris,4-Tyler,Not Confirmed,118
2020,Morris,4-Tyler,Confirmed Victim,47
2020,Panola,4-Tyler,Not Confirmed,142
2020,Panola,4-Tyler,Confirmed Victim,70
2020,Rains,4-Tyler,Not Confirmed,67
2020,Rains,4-Tyler,Confirmed Victim,27
2020,Red River,4-Tyler,Not Confirmed,99
2020,Red River,4-Tyler,Confirmed Victim,62
2020,Rusk,4-Tyler,Not Confirmed,346
2020,Rusk,4-Tyler,Confirmed Victim,177
2020,Smith,4-Tyler,Not Confirmed,1429
2020,Smith,4-Tyler,Confirmed Victim,634
2020,Titus,4-Tyler,Not Confirmed,207
2020,Titus,4-Tyler,Confirmed Victim,90
2020,Upshur,4-Tyler,Not Confirmed,236
2020,Upshur,4-Tyler,Confirmed Victim,124
2020,Van Zandt,4-Tyler,Not Confirmed,355
2020,Van Zandt,4-Tyler,Confirmed Victim,235
2020,Wood,4-Tyler,Not Confirmed,256
2020,Wood,4-Tyler,Confirmed Victim,119
2020,Angelina,5-Beaumont,Not Confirmed,783
2020,Angelina,5-Beaumont,Confirmed Victim,291
2020,Hardin,5-Beaumont,Not Confirmed,354
2020,Hardin,5-Beaumont,Confirmed Victim,145
2020,Houston,5-Beaumont,Not Confirmed,126
2020,Houston,5-Beaumont,Confirmed Victim,63
2020,Jasper,5-Beaumont,Not Confirmed,205
2020,Jasper,5-Beaumont,Confirmed Victim,75
2020,Jefferson,5-Beaumont,Not Confirmed,1582
2020,Jefferson,5-Beaumont,Confirmed Victim,729
2020,Nacogdoches,5-Beaumont,Not Confirmed,435
2020,Nacogdoches,5-Beaumont,Confirmed Victim,182
2020,Newton,5-Beaumont,Not Confirmed,81
2020,Newton,5-Beaumont,Confirmed Victim,15
2020,Orange,5-Beaumont,Not Confirmed,765
2020,Orange,5-Beaumont,Confirmed Victim,281
2020,Polk,5-Beaumont,Not Confirmed,449
2020,Polk,5-Beaumont,Confirmed Victim,123
2020,Sabine,5-Beaumont,Not Confirmed,56
2020,Sabine,5-Beaumont,Confirmed Victim,14
2020,San Augustine,5-Beaumont,Not Confirmed,77
2020,San Augustine,5-Beaumont,Confirmed Victim,23
2020,San Jacinto,5-Beaumont,Not Confirmed,279
2020,San Jacinto,5-Beaumont,Confirmed Victim,76
2020,Shelby,5-Beaumont,Not Confirmed,186
2020,Shelby,5-Beaumont,Confirmed Victim,63
2020,Trinity,5-Beaumont,Not Confirmed,128
2020,Trinity,5-Beaumont,Confirmed Victim,55
2020,Tyler,5-Beaumont,Not Confirmed,141
2020,Tyler,5-Beaumont,Confirmed Victim,47
2020,Austin,6-Houston,Not Confirmed,159
2020,Austin,6-Houston,Confirmed Victim,47
2020,Brazoria,6-Houston,Not Confirmed,1762
2020,Brazoria,6-Houston,Confirmed Victim,634
2020,Chambers,6-Houston,Not Confirmed,210
2020,Chambers,6-Houston,Confirmed Victim,56
2020,Colorado,6-Houston,Not Confirmed,107
2020,Colorado,6-Houston,Confirmed Victim,28
2020,Fort Bend,6-Houston,Not Confirmed,2817
2020,Fort Bend,6-Houston,Confirmed Victim,498
2020,Galveston,6-Houston,Not Confirmed,2020
2020,Galveston,6-Houston,Confirmed Victim,639
2020,Harris,6-Houston,Not Confirmed,31529
2020,Harris,6-Houston,Confirmed Victim,6882
2020,Liberty,6-Houston,Not Confirmed,615
2020,Liberty,6-Houston,Confirmed Victim,187
2020,Matagorda,6-Houston,Not Confirmed,280
2020,Matagorda,6-Houston,Confirmed Victim,142
2020,Montgomery,6-Houston,Not Confirmed,3293
2020,Montgomery,6-Houston,Confirmed Victim,826
2020,Walker,6-Houston,Not Confirmed,382
2020,Walker,6-Houston,Confirmed Victim,58
2020,Waller,6-Houston,Not Confirmed,215
2020,Waller,6-Houston,Confirmed Victim,55
2020,Wharton,6-Houston,Not Confirmed,288
2020,Wharton,6-Houston,Confirmed Victim,116
2020,Bastrop,7-Austin,Not Confirmed,745
2020,Bastrop,7-Austin,Confirmed Victim,281
2020,Bell,7-Austin,Not Confirmed,3239
2020,Bell,7-Austin,Confirmed Victim,1738
2020,Blanco,7-Austin,Not Confirmed,40
2020,Blanco,7-Austin,Confirmed Victim,18
2020,Bosque,7-Austin,Not Confirmed,161
2020,Bosque,7-Austin,Confirmed Victim,74
2020,Brazos,7-Austin,Not Confirmed,1009
2020,Brazos,7-Austin,Confirmed Victim,480
2020,Burleson,7-Austin,Not Confirmed,109
2020,Burleson,7-Austin,Confirmed Victim,53
2020,Burnet,7-Austin,Not Confirmed,352
2020,Burnet,7-Austin,Confirmed Victim,159
2020,Caldwell,7-Austin,Not Confirmed,463
2020,Caldwell,7-Austin,Confirmed Victim,164
2020,Coryell,7-Austin,Not Confirmed,763
2020,Coryell,7-Austin,Confirmed Victim,422
2020,Falls,7-Austin,Not Confirmed,134
2020,Falls,7-Austin,Confirmed Victim,98
2020,Fayette,7-Austin,Not Confirmed,147
2020,Fayette,7-Austin,Confirmed Victim,47
2020,Freestone,7-Austin,Not Confirmed,114
2020,Freestone,7-Austin,Confirmed Victim,43
2020,Grimes,7-Austin,Not Confirmed,205
2020,Grimes,7-Austin,Confirmed Victim,42
2020,Hamilton,7-Austin,Not Confirmed,67
2020,Hamilton,7-Austin,Confirmed Victim,41
2020,Hays,7-Austin,Not Confirmed,1116
2020,Hays,7-Austin,Confirmed Victim,460
2020,Hill,7-Austin,Not Confirmed,285
2020,Hill,7-Austin,Confirmed Victim,150
2020,Lampasas,7-Austin,Not Confirmed,163
2020,Lampasas,7-Austin,Confirmed Victim,96
2020,Lee,7-Austin,Not Confirmed,119
2020,Lee,7-Austin,Confirmed Victim,38
2020,Leon,7-Austin,Not Confirmed,71
2020,Leon,7-Austin,Confirmed Victim,20
2020,Limestone,7-Austin,Not Confirmed,170
2020,Limestone,7-Austin,Confirmed Victim,78
2020,Llano,7-Austin,Not Confirmed,187
2020,Llano,7-Austin,Confirmed Victim,105
2020,Madison,7-Austin,Not Confirmed,67
2020,Madison,7-Austin,Confirmed Victim,16
2020,McLennan,7-Austin,Not Confirmed,2376
2020,McLennan,7-Austin,Confirmed Victim,1197
2020,Milam,7-Austin,Not Confirmed,193
2020,Milam,7-Austin,Confirmed Victim,73
2020,Mills,7-Austin,Not Confirmed,26
2020,Mills,7-Austin,Confirmed Victim,13
2020,Robertson,7-Austin,Not Confirmed,146
2020,Robertson,7-Austin,Confirmed Victim,52
2020,San Saba,7-Austin,Not Confirmed,25
2020,San Saba,7-Austin,Confirmed Victim,25
2020,Travis,7-Austin,Not Confirmed,5821
2020,Travis,7-Austin,Confirmed Victim,2391
2020,Washington,7-Austin,Not Confirmed,156
2020,Washington,7-Austin,Confirmed Victim,61
2020,Williamson,7-Austin,Not Confirmed,2731
2020,Williamson,7-Austin,Confirmed Victim,690
2020,Atascosa,8-San Antonio,Not Confirmed,541
2020,Atascosa,8-San Antonio,Confirmed Victim,240
2020,Bandera,8-San Antonio,Not Confirmed,176
2020,Bandera,8-San Antonio,Confirmed Victim,48
2020,Bexar,8-San Antonio,Not Confirmed,14373
2020,Bexar,8-San Antonio,Confirmed Victim,5499
2020,Calhoun,8-San Antonio,Not Confirmed,101
2020,Calhoun,8-San Antonio,Confirmed Victim,55
2020,Comal,8-San Antonio,Not Confirmed,923
2020,Comal,8-San Antonio,Confirmed Victim,357
2020,DeWitt,8-San Antonio,Not Confirmed,159
2020,DeWitt,8-San Antonio,Confirmed Victim,31
2020,Dimmit,8-San Antonio,Not Confirmed,124
2020,Dimmit,8-San Antonio,Confirmed Victim,41
2020,Edwards,8-San Antonio,Not Confirmed,10
2020,Edwards,8-San Antonio,Confirmed Victim,1
2020,Frio,8-San Antonio,Not Confirmed,191
2020,Frio,8-San Antonio,Confirmed Victim,82
